temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,wind_speed_10m_max,city,country,date,year,month
27.1,17.0,21.5,0.0,12.2,New Delhi,India,2004-10-13,2004,10
27.0,16.3,21.6,0.2,14.4,New Delhi,India,2004-10-14,2004,10
28.0,16.0,21.9,0.0,10.0,New Delhi,India,2004-10-15,2004,10
28.5,15.5,21.9,0.0,10.6,New Delhi,India,2004-10-16,2004,10
29.8,16.8,23.0,0.0,10.8,New Delhi,India,2004-10-17,2004,10
30.6,17.6,24.0,0.0,8.0,New Delhi,India,2004-10-18,2004,10
31.4,18.0,24.2,0.0,8.6,New Delhi,India,2004-10-19,2004,10
30.8,18.7,24.7,0.0,8.7,New Delhi,India,2004-10-20,2004,10
31.2,18.6,24.3,0.0,12.3,New Delhi,India,2004-10-21,2004,10
30.0,16.8,23.3,0.0,16.4,New Delhi,India,2004-10-22,2004,10
29.4,15.4,22.4,0.0,11.5,New Delhi,India,2004-10-23,2004,10
29.2,17.0,22.8,0.0,10.1,New Delhi,India,2004-10-24,2004,10
29.1,15.2,22.2,0.0,9.4,New Delhi,India,2004-10-25,2004,10
29.1,16.6,23.0,0.0,9.1,New Delhi,India,2004-10-26,2004,10
28.9,18.7,23.0,0.0,9.7,New Delhi,India,2004-10-27,2004,10
28.8,16.9,21.9,2.5,9.2,New Delhi,India,2004-10-28,2004,10
26.9,15.9,20.2,3.1,16.8,New Delhi,India,2004-10-29,2004,10
27.1,14.3,20.4,0.0,9.8,New Delhi,India,2004-10-30,2004,10
27.4,13.4,20.2,0.0,12.7,New Delhi,India,2004-10-31,2004,10
27.1,13.0,19.9,0.0,14.8,New Delhi,India,2004-11-01,2004,11
26.8,12.5,19.6,0.0,14.8,New Delhi,India,2004-11-02,2004,11
27.7,13.3,20.1,0.0,17.1,New Delhi,India,2004-11-03,2004,11
27.8,14.6,20.6,0.0,16.4,New Delhi,India,2004-11-04,2004,11
27.9,12.6,20.5,0.0,11.4,New Delhi,India,2004-11-05,2004,11
27.3,14.1,20.7,0.0,9.7,New Delhi,India,2004-11-06,2004,11
27.6,13.3,20.2,0.0,11.5,New Delhi,India,2004-11-07,2004,11
27.1,12.1,19.6,0.0,9.2,New Delhi,India,2004-11-08,2004,11
27.8,12.4,20.0,0.0,12.9,New Delhi,India,2004-11-09,2004,11
27.7,12.2,19.9,0.0,10.1,New Delhi,India,2004-11-10,2004,11
27.7,14.8,20.8,0.0,9.9,New Delhi,India,2004-11-11,2004,11
28.2,14.8,20.9,0.0,10.2,New Delhi,India,2004-11-12,2004,11
29.0,13.1,20.9,0.0,14.0,New Delhi,India,2004-11-13,2004,11
29.0,14.5,21.3,0.0,17.6,New Delhi,India,2004-11-14,2004,11
28.6,15.0,21.4,0.0,16.6,New Delhi,India,2004-11-15,2004,11
28.7,15.0,21.4,0.0,15.0,New Delhi,India,2004-11-16,2004,11
28.7,14.9,22.0,0.0,9.3,New Delhi,India,2004-11-17,2004,11
29.6,18.8,23.1,0.0,12.1,New Delhi,India,2004-11-18,2004,11
28.1,14.3,20.8,0.0,13.6,New Delhi,India,2004-11-19,2004,11
28.2,13.8,21.0,0.0,10.0,New Delhi,India,2004-11-20,2004,11
28.3,15.3,21.3,0.0,8.7,New Delhi,India,2004-11-21,2004,11
28.7,15.1,21.6,0.0,9.2,New Delhi,India,2004-11-22,2004,11
28.5,16.0,21.8,0.0,10.7,New Delhi,India,2004-11-23,2004,11
27.7,15.8,21.4,0.0,12.0,New Delhi,India,2004-11-24,2004,11
26.9,16.8,20.8,1.0,14.2,New Delhi,India,2004-11-25,2004,11
26.0,15.8,19.4,8.0,14.2,New Delhi,India,2004-11-26,2004,11
24.7,14.6,19.2,0.3,11.4,New Delhi,India,2004-11-27,2004,11
25.2,13.9,18.8,0.0,12.7,New Delhi,India,2004-11-28,2004,11
24.7,12.9,18.3,0.0,12.5,New Delhi,India,2004-11-29,2004,11
25.8,14.0,19.3,0.0,8.0,New Delhi,India,2004-11-30,2004,11
25.3,14.2,19.4,0.0,14.3,New Delhi,India,2004-12-01,2004,12
25.1,15.6,19.5,0.0,10.0,New Delhi,India,2004-12-02,2004,12
26.0,12.7,19.0,0.0,13.5,New Delhi,India,2004-12-03,2004,12
24.5,13.3,18.3,0.0,19.2,New Delhi,India,2004-12-04,2004,12
25.2,13.4,18.1,0.0,16.9,New Delhi,India,2004-12-05,2004,12
23.8,10.8,16.6,0.0,15.0,New Delhi,India,2004-12-06,2004,12
22.9,8.8,15.8,0.0,7.9,New Delhi,India,2004-12-07,2004,12
23.3,9.1,15.9,0.0,11.7,New Delhi,India,2004-12-08,2004,12
23.2,10.1,15.9,0.0,14.3,New Delhi,India,2004-12-09,2004,12
23.5,8.4,15.8,0.0,10.4,New Delhi,India,2004-12-10,2004,12
23.1,10.7,16.4,0.0,8.0,New Delhi,India,2004-12-11,2004,12
23.9,10.4,17.2,0.0,8.2,New Delhi,India,2004-12-12,2004,12
24.2,10.9,17.0,0.0,12.1,New Delhi,India,2004-12-13,2004,12
24.4,10.9,17.0,0.0,14.8,New Delhi,India,2004-12-14,2004,12
25.2,11.3,17.6,0.0,14.5,New Delhi,India,2004-12-15,2004,12
26.2,12.4,18.3,0.0,15.6,New Delhi,India,2004-12-16,2004,12
24.8,10.3,17.3,0.0,9.6,New Delhi,India,2004-12-17,2004,12
24.7,10.8,17.2,0.0,8.9,New Delhi,India,2004-12-18,2004,12
24.9,10.0,17.6,0.0,16.7,New Delhi,India,2004-12-19,2004,12
22.0,12.6,17.2,0.0,18.1,New Delhi,India,2004-12-20,2004,12
20.0,12.9,16.0,0.0,7.9,New Delhi,India,2004-12-21,2004,12
20.8,10.0,15.5,0.0,8.4,New Delhi,India,2004-12-22,2004,12
20.7,9.7,14.9,0.0,10.0,New Delhi,India,2004-12-23,2004,12
19.8,8.1,13.7,0.0,10.0,New Delhi,India,2004-12-24,2004,12
19.4,8.1,13.2,0.0,18.8,New Delhi,India,2004-12-25,2004,12
18.6,7.9,12.4,0.0,23.4,New Delhi,India,2004-12-26,2004,12
19.1,5.9,12.2,0.0,10.8,New Delhi,India,2004-12-27,2004,12
19.9,7.4,13.0,0.0,9.3,New Delhi,India,2004-12-28,2004,12
21.4,5.4,13.3,0.0,14.6,New Delhi,India,2004-12-29,2004,12
20.8,10.9,15.5,0.0,15.6,New Delhi,India,2004-12-30,2004,12
21.0,12.9,16.6,0.4,23.5,New Delhi,India,2004-12-31,2004,12
22.4,14.1,17.7,0.0,19.6,New Delhi,India,2005-01-01,2005,1
22.1,10.8,16.4,0.0,8.9,New Delhi,India,2005-01-02,2005,1
19.9,10.5,14.2,0.0,15.1,New Delhi,India,2005-01-03,2005,1
19.7,7.7,13.3,0.0,13.8,New Delhi,India,2005-01-04,2005,1
19.4,8.0,13.1,0.0,10.2,New Delhi,India,2005-01-05,2005,1
19.7,7.1,12.9,0.0,13.0,New Delhi,India,2005-01-06,2005,1
20.0,7.6,13.1,0.0,16.6,New Delhi,India,2005-01-07,2005,1
20.6,8.0,13.6,0.0,14.0,New Delhi,India,2005-01-08,2005,1
21.7,6.7,14.1,0.0,11.3,New Delhi,India,2005-01-09,2005,1
20.4,8.3,14.3,0.0,13.4,New Delhi,India,2005-01-10,2005,1
